timeindex,BB_load,BB_utility_scale_solar,BB_utility_scale_wind,BB_distributed_scale_solar 
2014-04-12 10:00:00+00:00,0.5716,0.555,0.416,0.555
2014-04-12 11:00:00+00:00,0.5674,0.648,0.352,0.648
2014-04-12 12:00:00+00:00,0.5661,0.694,0.337,0.694
2014-04-12 13:00:00+00:00,0.5762,0.695,0.338,0.695
2014-04-12 14:00:00+00:00,0.5932,0.648,0.343,0.648
2014-04-12 15:00:00+00:00,0.6226,0.555,0.341,0.555
2014-04-12 16:00:00+00:00,0.6211,0.414,0.347,0.414
2014-04-12 17:00:00+00:00,0.5922,0.231,0.367,0.231
2014-04-12 18:00:00+00:00,0.5856,0.05,0.382,0.05
2014-04-12 19:00:00+00:00,0.5449,0,0.398,0
2014-04-12 20:00:00+00:00,0.5172,0,0.41,0
2014-04-12 21:00:00+00:00,0.4933,0,0.419,0
2014-04-12 22:00:00+00:00,0.4897,0,0.431,0
2014-04-12 23:00:00+00:00,0.4855,0,0.443,0
2014-04-13 00:00:00+00:00,0.5191,0,0.454,0
2014-04-13 01:00:00+00:00,0.6104,0,0.462,0
2014-04-13 02:00:00+00:00,0.7125,0,0.472,0
2014-04-13 03:00:00+00:00,0.7903,0,0.477,0
2014-04-13 04:00:00+00:00,0.8091,0,0.463,0
2014-04-13 05:00:00+00:00,0.8199,0,0.429,0
2014-04-13 06:00:00+00:00,0.8385,0,0.399,0
2014-04-13 07:00:00+00:00,0.8476,0.054,0.379,0.054
2014-04-13 08:00:00+00:00,0.8202,0.237,0.363,0.237
2014-04-13 09:00:00+00:00,0.8215,0.393,0.344,0.393
2014-04-13 10:00:00+00:00,0.8154,0.571,0.298,0.571
2014-04-13 11:00:00+00:00,0.8182,0.661,0.233,0.661
2014-04-13 12:00:00+00:00,0.8076,0.707,0.185,0.707
2014-04-13 13:00:00+00:00,0.8047,0.702,0.176,0.702
2014-04-13 14:00:00+00:00,0.7942,0.649,0.19,0.649
2014-04-13 15:00:00+00:00,0.7839,0.551,0.214,0.551
2014-04-13 16:00:00+00:00,0.7475,0.41,0.259,0.41
2014-04-13 17:00:00+00:00,0.6809,0.228,0.317,0.228
2014-04-13 18:00:00+00:00,0.6662,0.049,0.38,0.049
2014-04-13 19:00:00+00:00,0.6101,0,0.436,0
2014-04-13 20:00:00+00:00,0.5746,0,0.474,0
2014-04-13 21:00:00+00:00,0.5583,0,0.494,0
2014-04-13 22:00:00+00:00,0.5462,0,0.504,0
2014-04-13 23:00:00+00:00,0.5351,0,0.504,0
2014-04-14 00:00:00+00:00,0.5601,0,0.49,0
2014-04-14 01:00:00+00:00,0.6463,0,0.475,0
2014-04-14 02:00:00+00:00,0.7379,0,0.46,0
2014-04-14 03:00:00+00:00,0.8061,0,0.458,0
2014-04-14 04:00:00+00:00,0.8301,0,0.442,0
2014-04-14 05:00:00+00:00,0.844,0,0.414,0
2014-04-14 06:00:00+00:00,0.8543,0,0.402,0
2014-04-14 07:00:00+00:00,0.8529,0.057,0.395,0.057
2014-04-14 08:00:00+00:00,0.8234,0.234,0.379,0.234
2014-04-14 09:00:00+00:00,0.8222,0.406,0.352,0.406
2014-04-14 10:00:00+00:00,0.8088,0.556,0.328,0.556
2014-04-14 11:00:00+00:00,0.8009,0.65,0.323,0.65
2014-04-14 12:00:00+00:00,0.785,0.697,0.317,0.697
2014-04-14 13:00:00+00:00,0.7904,0.693,0.302,0.693
2014-04-14 14:00:00+00:00,0.7869,0.642,0.287,0.642
2014-04-14 15:00:00+00:00,0.776,0.543,0.291,0.543
2014-04-14 16:00:00+00:00,0.7512,0.396,0.317,0.396
2014-04-14 17:00:00+00:00,0.6904,0.215,0.358,0.215
2014-04-14 18:00:00+00:00,0.6672,0.048,0.394,0.048
2014-04-14 19:00:00+00:00,0.6102,0,0.404,0
2014-04-14 20:00:00+00:00,0.5958,0,0.407,0
2014-04-14 21:00:00+00:00,0.5775,0,0.422,0
2014-04-14 22:00:00+00:00,0.5613,0,0.449,0
2014-04-14 23:00:00+00:00,0.562,0,0.473,0
2014-04-15 00:00:00+00:00,0.6062,0,0.479,0
2014-04-15 01:00:00+00:00,0.6805,0,0.466,0
2014-04-15 02:00:00+00:00,0.7584,0,0.463,0
2014-04-15 03:00:00+00:00,0.8104,0,0.472,0
2014-04-15 04:00:00+00:00,0.8203,0,0.478,0
2014-04-15 05:00:00+00:00,0.8294,0,0.485,0
2014-04-15 06:00:00+00:00,0.8468,0,0.488,0
2014-04-15 07:00:00+00:00,0.8346,0.057,0.488,0.057
2014-04-15 08:00:00+00:00,0.8153,0.21,0.488,0.21
2014-04-15 09:00:00+00:00,0.8033,0.353,0.469,0.353
2014-04-15 10:00:00+00:00,0.783,0.488,0.411,0.488
2014-04-15 11:00:00+00:00,0.7695,0.6,0.341,0.6
2014-04-15 12:00:00+00:00,0.7639,0.647,0.282,0.647
2014-04-15 13:00:00+00:00,0.7674,0.665,0.249,0.665
2014-04-15 14:00:00+00:00,0.7537,0.618,0.237,0.618
2014-04-15 15:00:00+00:00,0.7719,0.51,0.232,0.51
2014-04-15 16:00:00+00:00,0.7384,0.373,0.244,0.373
2014-04-15 17:00:00+00:00,0.7141,0.213,0.277,0.213
2014-04-15 18:00:00+00:00,0.6673,0.049,0.314,0.049
2014-04-15 19:00:00+00:00,0.6169,0,0.346,0
2014-04-15 20:00:00+00:00,0.5931,0,0.385,0
2014-04-15 21:00:00+00:00,0.57,0,0.42,0
2014-04-15 22:00:00+00:00,0.5569,0,0.43,0
2014-04-15 23:00:00+00:00,0.5555,0,0.42,0
2014-04-16 00:00:00+00:00,0.5823,0,0.41,0
2014-04-16 01:00:00+00:00,0.66,0,0.41,0
2014-04-16 02:00:00+00:00,0.7392,0,0.43,0
2014-04-16 03:00:00+00:00,0.8093,0,0.464,0
2014-04-16 04:00:00+00:00,0.8346,0,0.474,0
2014-04-16 05:00:00+00:00,0.8481,0,0.451,0
2014-04-16 06:00:00+00:00,0.8465,0,0.435,0
2014-04-16 07:00:00+00:00,0.8453,0.055,0.43,0.055
2014-04-16 08:00:00+00:00,0.8132,0.223,0.399,0.223
2014-04-16 09:00:00+00:00,0.8085,0.397,0.355,0.397
2014-04-16 10:00:00+00:00,0.7957,0.543,0.316,0.543
2014-04-16 11:00:00+00:00,0.7828,0.643,0.28,0.643
2014-04-16 12:00:00+00:00,0.763,0.689,0.25,0.689
2014-04-16 13:00:00+00:00,0.7681,0.688,0.228,0.688
2014-04-16 14:00:00+00:00,0.7672,0.641,0.213,0.641
2014-04-16 15:00:00+00:00,0.7574,0.543,0.213,0.543
2014-04-16 16:00:00+00:00,0.7511,0.399,0.248,0.399
2014-04-16 17:00:00+00:00,0.689,0.22,0.307,0.22
2014-04-16 18:00:00+00:00,0.6629,0.048,0.374,0.048
2014-04-16 19:00:00+00:00,0.6125,0,0.444,0
2014-04-16 20:00:00+00:00,0.5916,0,0.501,0
2014-04-16 21:00:00+00:00,0.5607,0,0.542,0
2014-04-16 22:00:00+00:00,0.5526,0,0.566,0
2014-04-16 23:00:00+00:00,0.5425,0,0.585,0
2014-04-17 00:00:00+00:00,0.5706,0,0.603,0
2014-04-17 01:00:00+00:00,0.6321,0,0.615,0
2014-04-17 02:00:00+00:00,0.7156,0,0.627,0
2014-04-17 03:00:00+00:00,0.7782,0,0.642,0
2014-04-17 04:00:00+00:00,0.7992,0,0.644,0
2014-04-17 05:00:00+00:00,0.8044,0,0.644,0
2014-04-17 06:00:00+00:00,0.812,0,0.661,0
2014-04-17 07:00:00+00:00,0.8122,0.057,0.672,0.057
2014-04-17 08:00:00+00:00,0.7748,0.228,0.676,0.228
2014-04-17 09:00:00+00:00,0.7621,0.409,0.674,0.409
2014-04-17 10:00:00+00:00,0.742,0.545,0.673,0.545
2014-04-17 11:00:00+00:00,0.742,0.633,0.666,0.633
2014-04-17 12:00:00+00:00,0.733,0.674,0.642,0.674
2014-04-17 13:00:00+00:00,0.7459,0.667,0.617,0.667
2014-04-17 14:00:00+00:00,0.7441,0.602,0.592,0.602
2014-04-17 15:00:00+00:00,0.7315,0.509,0.574,0.509
2014-04-17 16:00:00+00:00,0.7139,0.355,0.582,0.355
2014-04-17 17:00:00+00:00,0.6566,0.201,0.615,0.201
2014-04-17 18:00:00+00:00,0.6437,0.047,0.649,0.047
2014-04-17 19:00:00+00:00,0.5933,0,0.676,0
2014-04-17 20:00:00+00:00,0.5581,0,0.697,0
2014-04-17 21:00:00+00:00,0.5283,0,0.707,0
2014-04-17 22:00:00+00:00,0.5117,0,0.703,0
2014-04-17 23:00:00+00:00,0.4937,0,0.678,0
2014-04-18 00:00:00+00:00,0.4995,0,0.634,0
2014-04-18 01:00:00+00:00,0.5317,0,0.59,0
2014-04-18 02:00:00+00:00,0.5622,0,0.575,0
2014-04-18 03:00:00+00:00,0.6177,0,0.585,0
2014-04-18 04:00:00+00:00,0.6575,0,0.601,0
2014-04-18 05:00:00+00:00,0.6774,0,0.615,0
2014-04-18 06:00:00+00:00,0.6848,0,0.636,0
2014-04-18 07:00:00+00:00,0.6774,0.055,0.663,0.055
2014-04-18 08:00:00+00:00,0.6425,0.231,0.682,0.231
2014-04-18 09:00:00+00:00,0.624,0.408,0.688,0.408
2014-04-18 10:00:00+00:00,0.6077,0.548,0.674,0.548
2014-04-18 11:00:00+00:00,0.6008,0.642,0.657,0.642
2014-04-18 12:00:00+00:00,0.6026,0.688,0.649,0.688
2014-04-18 13:00:00+00:00,0.621,0.686,0.645,0.686
2014-04-18 14:00:00+00:00,0.6146,0.637,0.644,0.637
2014-04-18 15:00:00+00:00,0.6173,0.538,0.649,0.538
2014-04-18 16:00:00+00:00,0.605,0.395,0.686,0.395
2014-04-18 17:00:00+00:00,0.5714,0.217,0.739,0.217
2014-04-18 18:00:00+00:00,0.572,0.046,0.774,0.046
2014-04-18 19:00:00+00:00,0.5259,0,0.796,0
2014-04-18 20:00:00+00:00,0.4918,0,0.809,0
2014-04-18 21:00:00+00:00,0.4602,0,0.812,0
2014-04-18 22:00:00+00:00,0.4504,0,0.813,0
2014-04-18 23:00:00+00:00,0.4383,0,0.816,0
2014-04-19 00:00:00+00:00,0.4429,0,0.816,0
2014-04-19 01:00:00+00:00,0.4565,0,0.819,0
2014-04-19 02:00:00+00:00,0.4745,0,0.831,0
2014-04-19 03:00:00+00:00,0.5261,0,0.845,0
2014-04-19 04:00:00+00:00,0.5657,0,0.84,0
2014-04-19 05:00:00+00:00,0.5907,0,0.821,0
2014-04-19 06:00:00+00:00,0.6154,0,0.8,0
2014-04-19 07:00:00+00:00,0.6152,0.056,0.775,0.056
2014-04-19 08:00:00+00:00,0.5733,0.212,0.758,0.212
2014-04-19 09:00:00+00:00,0.5551,0.366,0.766,0.366
2014-04-19 10:00:00+00:00,0.5352,0.498,0.774,0.498
2014-04-19 11:00:00+00:00,0.5278,0.598,0.762,0.598
2014-04-19 12:00:00+00:00,0.5221,0.661,0.741,0.661
2014-04-19 13:00:00+00:00,0.5461,0.664,0.732,0.664
2014-04-19 14:00:00+00:00,0.5613,0.617,0.733,0.617
2014-04-19 15:00:00+00:00,0.5736,0.519,0.746,0.519
2014-04-19 16:00:00+00:00,0.5731,0.372,0.773,0.372
2014-04-19 17:00:00+00:00,0.5472,0.194,0.794,0.194
2014-04-19 18:00:00+00:00,0.5434,0.044,0.805,0.044
2014-04-19 19:00:00+00:00,0.4991,0,0.815,0
2014-04-19 20:00:00+00:00,0.4708,0,0.826,0
2014-04-19 21:00:00+00:00,0.4485,0,0.834,0
2014-04-19 22:00:00+00:00,0.4402,0,0.837,0
2014-04-19 23:00:00+00:00,0.4293,0,0.835,0
2014-04-20 00:00:00+00:00,0.4391,0,0.835,0
2014-04-20 01:00:00+00:00,0.4573,0,0.837,0
2014-04-20 02:00:00+00:00,0.4719,0,0.837,0
2014-04-20 03:00:00+00:00,0.5178,0,0.84,0
2014-04-20 04:00:00+00:00,0.5574,0,0.829,0
2014-04-20 05:00:00+00:00,0.586,0,0.804,0
2014-04-20 06:00:00+00:00,0.6079,0,0.785,0
2014-04-20 07:00:00+00:00,0.6095,0.055,0.762,0.055
2014-04-20 08:00:00+00:00,0.5728,0.214,0.733,0.214
2014-04-20 09:00:00+00:00,0.5514,0.38,0.702,0.38
2014-04-20 10:00:00+00:00,0.5345,0.514,0.692,0.514
2014-04-20 11:00:00+00:00,0.5244,0.605,0.684,0.605
2014-04-20 12:00:00+00:00,0.5299,0.649,0.674,0.649
2014-04-20 13:00:00+00:00,0.5518,0.637,0.661,0.637
2014-04-20 14:00:00+00:00,0.5692,0.605,0.657,0.605
2014-04-20 15:00:00+00:00,0.5862,0.509,0.661,0.509
2014-04-20 16:00:00+00:00,0.5881,0.374,0.679,0.374
2014-04-20 17:00:00+00:00,0.5591,0.205,0.701,0.205
2014-04-20 18:00:00+00:00,0.557,0.047,0.718,0.047
2014-04-20 19:00:00+00:00,0.5165,0,0.709,0
2014-04-20 20:00:00+00:00,0.4892,0,0.692,0
2014-04-20 21:00:00+00:00,0.4749,0,0.672,0
2014-04-20 22:00:00+00:00,0.4667,0,0.653,0
2014-04-20 23:00:00+00:00,0.4624,0,0.635,0
2014-04-21 00:00:00+00:00,0.4929,0,0.622,0
2014-04-21 01:00:00+00:00,0.587,0,0.635,0
2014-04-21 02:00:00+00:00,0.6863,0,0.667,0
2014-04-21 03:00:00+00:00,0.7618,0,0.708,0
2014-04-21 04:00:00+00:00,0.7964,0,0.722,0
2014-04-21 05:00:00+00:00,0.8077,0,0.7,0
2014-04-21 06:00:00+00:00,0.8152,0,0.689,0
2014-04-21 07:00:00+00:00,0.823,0.055,0.675,0.055
2014-04-21 08:00:00+00:00,0.7877,0.216,0.661,0.216
2014-04-21 09:00:00+00:00,0.7811,0.387,0.657,0.387
2014-04-21 10:00:00+00:00,0.7719,0.524,0.649,0.524
2014-04-21 11:00:00+00:00,0.7617,0.614,0.639,0.614
2014-04-21 12:00:00+00:00,0.748,0.657,0.638,0.657
2014-04-21 13:00:00+00:00,0.7461,0.652,0.641,0.652
2014-04-21 14:00:00+00:00,0.7433,0.603,0.646,0.603
2014-04-21 15:00:00+00:00,0.7286,0.508,0.65,0.508
2014-04-21 16:00:00+00:00,0.7277,0.373,0.668,0.373
2014-04-21 17:00:00+00:00,0.6666,0.206,0.69,0.206
2014-04-21 18:00:00+00:00,0.6391,0.046,0.709,0.046
2014-04-21 19:00:00+00:00,0.589,0,0.718,0
2014-04-21 20:00:00+00:00,0.5636,0,0.712,0
2014-04-21 21:00:00+00:00,0.5339,0,0.701,0
2014-04-21 22:00:00+00:00,0.5249,0,0.695,0
2014-04-21 23:00:00+00:00,0.5162,0,0.681,0
2014-04-22 00:00:00+00:00,0.5463,0,0.668,0
2014-04-22 01:00:00+00:00,0.6146,0,0.657,0
2014-04-22 02:00:00+00:00,0.7238,0,0.661,0
2014-04-22 03:00:00+00:00,0.786,0,0.687,0
2014-04-22 04:00:00+00:00,0.7897,0,0.705,0
2014-04-22 05:00:00+00:00,0.7938,0,0.714,0
2014-04-22 06:00:00+00:00,0.8006,0,0.713,0
2014-04-22 07:00:00+00:00,0.8088,0.055,0.7,0.055
2014-04-22 08:00:00+00:00,0.7893,0.218,0.694,0.218
2014-04-22 09:00:00+00:00,0.7818,0.39,0.697,0.39
2014-04-22 10:00:00+00:00,0.7668,0.526,0.696,0.526
2014-04-22 11:00:00+00:00,0.7605,0.616,0.672,0.616
2014-04-22 12:00:00+00:00,0.7431,0.66,0.629,0.66
2014-04-22 13:00:00+00:00,0.751,0.658,0.579,0.658
2014-04-22 14:00:00+00:00,0.7417,0.61,0.543,0.61
2014-04-22 15:00:00+00:00,0.7304,0.513,0.529,0.513
2014-04-22 16:00:00+00:00,0.7278,0.374,0.562,0.374
2014-04-22 17:00:00+00:00,0.672,0.204,0.613,0.204
2014-04-22 18:00:00+00:00,0.641,0.046,0.645,0.046
2014-04-22 19:00:00+00:00,0.5852,0,0.66,0
2014-04-22 20:00:00+00:00,0.5527,0,0.674,0
2014-04-22 21:00:00+00:00,0.525,0,0.695,0
2014-04-22 22:00:00+00:00,0.5157,0,0.723,0
2014-04-22 23:00:00+00:00,0.5118,0,0.744,0
2014-04-23 00:00:00+00:00,0.54,0,0.754,0
2014-04-23 01:00:00+00:00,0.6232,0,0.766,0
2014-04-23 02:00:00+00:00,0.7256,0,0.779,0
2014-04-23 03:00:00+00:00,0.7916,0,0.787,0
2014-04-23 04:00:00+00:00,0.8047,0,0.773,0
2014-04-23 05:00:00+00:00,0.8053,0,0.745,0
2014-04-23 06:00:00+00:00,0.8176,0,0.737,0
2014-04-23 07:00:00+00:00,0.8217,0.055,0.728,0.055
2014-04-23 08:00:00+00:00,0.797,0.214,0.713,0.214
2014-04-23 09:00:00+00:00,0.7937,0.369,0.69,0.369
2014-04-23 10:00:00+00:00,0.7802,0.492,0.661,0.492
2014-04-23 11:00:00+00:00,0.7678,0.586,0.613,0.586
2014-04-23 12:00:00+00:00,0.752,0.632,0.556,0.632
2014-04-23 13:00:00+00:00,0.7606,0.63,0.503,0.63
2014-04-23 14:00:00+00:00,0.7507,0.583,0.471,0.583
2014-04-23 15:00:00+00:00,0.7367,0.491,0.466,0.491
2014-04-23 16:00:00+00:00,0.725,0.36,0.513,0.36
2014-04-23 17:00:00+00:00,0.6706,0.202,0.568,0.202
2014-04-23 18:00:00+00:00,0.636,0.046,0.599,0.046
2014-04-23 19:00:00+00:00,0.5877,0,0.625,0
2014-04-23 20:00:00+00:00,0.5601,0,0.663,0
2014-04-23 21:00:00+00:00,0.537,0,0.696,0
2014-04-23 22:00:00+00:00,0.519,0,0.7,0
2014-04-23 23:00:00+00:00,0.5074,0,0.673,0
2014-04-24 00:00:00+00:00,0.5379,0,0.639,0
2014-04-24 01:00:00+00:00,0.6165,0,0.616,0
2014-04-24 02:00:00+00:00,0.7203,0,0.604,0
2014-04-24 03:00:00+00:00,0.788,0,0.594,0
2014-04-24 04:00:00+00:00,0.8088,0,0.566,0
2014-04-24 05:00:00+00:00,0.814,0,0.543,0
2014-04-24 06:00:00+00:00,0.8269,0,0.555,0
2014-04-24 07:00:00+00:00,0.8283,0.055,0.571,0.055
2014-04-24 08:00:00+00:00,0.7917,0.217,0.575,0.217
2014-04-24 09:00:00+00:00,0.772,0.386,0.568,0.386
2014-04-24 10:00:00+00:00,0.756,0.519,0.539,0.519
2014-04-24 11:00:00+00:00,0.7413,0.609,0.51,0.609
2014-04-24 12:00:00+00:00,0.7362,0.649,0.5,0.649
2014-04-24 13:00:00+00:00,0.7317,0.642,0.505,0.642
2014-04-24 14:00:00+00:00,0.7206,0.596,0.519,0.596
2014-04-24 15:00:00+00:00,0.7064,0.499,0.531,0.499
2014-04-24 16:00:00+00:00,0.7005,0.361,0.561,0.361
2014-04-24 17:00:00+00:00,0.6398,0.197,0.597,0.197
2014-04-24 18:00:00+00:00,0.6176,0.046,0.613,0.046
2014-04-24 19:00:00+00:00,0.5703,0,0.599,0
2014-04-24 20:00:00+00:00,0.5375,0,0.566,0
2014-04-24 21:00:00+00:00,0.5054,0,0.52,0
2014-04-24 22:00:00+00:00,0.4914,0,0.47,0
2014-04-24 23:00:00+00:00,0.4761,0,0.422,0
2014-04-25 00:00:00+00:00,0.4829,0,0.385,0
2014-04-25 01:00:00+00:00,0.5164,0,0.363,0
2014-04-25 02:00:00+00:00,0.5498,0,0.368,0
2014-04-25 03:00:00+00:00,0.6113,0,0.401,0
2014-04-25 04:00:00+00:00,0.6564,0,0.45,0
2014-04-25 05:00:00+00:00,0.6772,0,0.494,0
2014-04-25 06:00:00+00:00,0.6914,0,0.515,0
2014-04-25 07:00:00+00:00,0.6938,0.055,0.502,0.055
2014-04-25 08:00:00+00:00,0.6609,0.217,0.473,0.217
2014-04-25 09:00:00+00:00,0.6358,0.389,0.441,0.389
2014-04-25 10:00:00+00:00,0.6191,0.527,0.409,0.527
2014-04-25 11:00:00+00:00,0.6115,0.616,0.382,0.616
2014-04-25 12:00:00+00:00,0.5989,0.651,0.364,0.651
2014-04-25 13:00:00+00:00,0.6108,0.635,0.343,0.635
2014-04-25 14:00:00+00:00,0.599,0.594,0.32,0.594
2014-04-25 15:00:00+00:00,0.5957,0.511,0.302,0.511
2014-04-25 16:00:00+00:00,0.6061,0.367,0.315,0.367
2014-04-25 17:00:00+00:00,0.574,0.196,0.357,0.196
2014-04-25 18:00:00+00:00,0.5605,0.045,0.402,0.045
2014-04-25 19:00:00+00:00,0.5116,0,0.457,0
2014-04-25 20:00:00+00:00,0.48,0,0.501,0
2014-04-25 21:00:00+00:00,0.4575,0,0.51,0
2014-04-25 22:00:00+00:00,0.4442,0,0.485,0
2014-04-25 23:00:00+00:00,0.4318,0,0.437,0
2014-04-26 00:00:00+00:00,0.4347,0,0.396,0
2014-04-26 01:00:00+00:00,0.4427,0,0.381,0
2014-04-26 02:00:00+00:00,0.4648,0,0.379,0
2014-04-26 03:00:00+00:00,0.5077,0,0.391,0
2014-04-26 04:00:00+00:00,0.5375,0,0.424,0
2014-04-26 05:00:00+00:00,0.564,0,0.46,0
2014-04-26 06:00:00+00:00,0.5857,0,0.502,0
2014-04-26 07:00:00+00:00,0.6006,0.055,0.534,0.055
2014-04-26 08:00:00+00:00,0.571,0.207,0.54,0.207
2014-04-26 09:00:00+00:00,0.5544,0.362,0.53,0.362
2014-04-26 10:00:00+00:00,0.539,0.494,0.511,0.494
2014-04-26 11:00:00+00:00,0.5319,0.59,0.481,0.59
2014-04-26 12:00:00+00:00,0.5427,0.634,0.449,0.634
2014-04-26 13:00:00+00:00,0.5649,0.629,0.422,0.629
2014-04-26 14:00:00+00:00,0.5849,0.576,0.4,0.576
2014-04-26 15:00:00+00:00,0.5975,0.48,0.387,0.48
2014-04-26 16:00:00+00:00,0.5994,0.343,0.413,0.343
2014-04-26 17:00:00+00:00,0.5719,0.193,0.471,0.193
2014-04-26 18:00:00+00:00,0.5686,0.046,0.525,0.046
2014-04-26 19:00:00+00:00,0.5286,0,0.556,0
2014-04-26 20:00:00+00:00,0.5054,0,0.566,0
2014-04-26 21:00:00+00:00,0.4851,0,0.564,0
2014-04-26 22:00:00+00:00,0.4776,0,0.548,0
2014-04-26 23:00:00+00:00,0.4742,0,0.525,0
2014-04-27 00:00:00+00:00,0.5098,0,0.508,0
2014-04-27 01:00:00+00:00,0.5931,0,0.497,0
2014-04-27 02:00:00+00:00,0.7099,0,0.488,0
2014-04-27 03:00:00+00:00,0.7797,0,0.481,0
2014-04-27 04:00:00+00:00,0.7984,0,0.476,0
2014-04-27 05:00:00+00:00,0.8042,0,0.484,0
2014-04-27 06:00:00+00:00,0.8152,0,0.506,0
2014-04-27 07:00:00+00:00,0.8179,0.055,0.538,0.055
2014-04-27 08:00:00+00:00,0.7971,0.196,0.575,0.196
2014-04-27 09:00:00+00:00,0.7809,0.347,0.613,0.347
2014-04-27 10:00:00+00:00,0.7719,0.482,0.616,0.482
2014-04-27 11:00:00+00:00,0.7692,0.577,0.579,0.577
2014-04-27 12:00:00+00:00,0.7507,0.626,0.526,0.626
2014-04-27 13:00:00+00:00,0.7563,0.622,0.476,0.622
2014-04-27 14:00:00+00:00,0.757,0.572,0.441,0.572
2014-04-27 15:00:00+00:00,0.7366,0.488,0.424,0.488
2014-04-27 16:00:00+00:00,0.725,0.351,0.441,0.351
2014-04-27 17:00:00+00:00,0.6624,0.194,0.473,0.194
2014-04-27 18:00:00+00:00,0.6303,0.046,0.507,0.046
2014-04-27 19:00:00+00:00,0.5795,0,0.539,0
2014-04-27 20:00:00+00:00,0.5499,0,0.574,0
2014-04-27 21:00:00+00:00,0.5227,0,0.602,0
2014-04-27 22:00:00+00:00,0.5102,0,0.61,0
2014-04-27 23:00:00+00:00,0.5053,0,0.601,0
2014-04-28 00:00:00+00:00,0.5261,0,0.588,0
2014-04-28 01:00:00+00:00,0.6061,0,0.576,0
2014-04-28 02:00:00+00:00,0.7198,0,0.58,0
2014-04-28 03:00:00+00:00,0.793,0,0.6,0
2014-04-28 04:00:00+00:00,0.8094,0,0.601,0
2014-04-28 05:00:00+00:00,0.8148,0,0.59,0
2014-04-28 06:00:00+00:00,0.8304,0,0.597,0
2014-04-28 07:00:00+00:00,0.8276,0.055,0.608,0.055
2014-04-28 08:00:00+00:00,0.8057,0.201,0.615,0.201
2014-04-28 09:00:00+00:00,0.7976,0.348,0.602,0.348
2014-04-28 10:00:00+00:00,0.7899,0.482,0.568,0.482
2014-04-28 11:00:00+00:00,0.7822,0.574,0.513,0.574
2014-04-28 12:00:00+00:00,0.7677,0.614,0.455,0.614
2014-04-28 13:00:00+00:00,0.7692,0.607,0.403,0.607
2014-04-28 14:00:00+00:00,0.7519,0.539,0.373,0.539
2014-04-28 15:00:00+00:00,0.7384,0.446,0.367,0.446
2014-04-28 16:00:00+00:00,0.732,0.315,0.401,0.315
2014-04-28 17:00:00+00:00,0.667,0.173,0.467,0.173
2014-04-28 18:00:00+00:00,0.642,0.044,0.532,0.044
2014-04-28 19:00:00+00:00,0.5924,0,0.582,0
2014-04-28 20:00:00+00:00,0.5595,0,0.606,0
2014-04-28 21:00:00+00:00,0.54,0,0.613,0
2014-04-28 22:00:00+00:00,0.5208,0,0.61,0
2014-04-28 23:00:00+00:00,0.5129,0,0.609,0
2014-04-29 00:00:00+00:00,0.54,0,0.61,0
2014-04-29 01:00:00+00:00,0.6175,0,0.615,0
2014-04-29 02:00:00+00:00,0.7156,0,0.627,0
2014-04-29 03:00:00+00:00,0.7801,0,0.643,0
2014-04-29 04:00:00+00:00,0.7944,0,0.635,0
2014-04-29 05:00:00+00:00,0.7894,0,0.602,0
2014-04-29 06:00:00+00:00,0.8018,0,0.572,0
2014-04-29 07:00:00+00:00,0.8046,0.052,0.544,0.052
2014-04-29 08:00:00+00:00,0.7779,0.194,0.525,0.194
2014-04-29 09:00:00+00:00,0.7757,0.345,0.506,0.345
2014-04-29 10:00:00+00:00,0.7634,0.469,0.485,0.469
2014-04-29 11:00:00+00:00,0.7433,0.561,0.46,0.561
2014-04-29 12:00:00+00:00,0.7374,0.595,0.435,0.595
2014-04-29 13:00:00+00:00,0.7409,0.596,0.417,0.596
2014-04-29 14:00:00+00:00,0.7293,0.55,0.399,0.55
2014-04-29 15:00:00+00:00,0.7087,0.483,0.379,0.483
2014-04-29 16:00:00+00:00,0.7066,0.356,0.389,0.356
2014-04-29 17:00:00+00:00,0.648,0.192,0.425,0.192
2014-04-29 18:00:00+00:00,0.6234,0.046,0.464,0.046
2014-04-29 19:00:00+00:00,0.5718,0,0.505,0
2014-04-29 20:00:00+00:00,0.5352,0,0.544,0
2014-04-29 21:00:00+00:00,0.5097,0,0.568,0
2014-04-29 22:00:00+00:00,0.4913,0,0.565,0
2014-04-29 23:00:00+00:00,0.475,0,0.552,0
2014-04-30 00:00:00+00:00,0.4731,0,0.552,0
2014-04-30 01:00:00+00:00,0.4742,0,0.552,0
2014-04-30 02:00:00+00:00,0.4986,0,0.54,0
2014-04-30 03:00:00+00:00,0.5416,0,0.524,0
2014-04-30 04:00:00+00:00,0.5716,0,0.523,0
2014-04-30 05:00:00+00:00,0.5962,0,0.523,0
2014-04-30 06:00:00+00:00,0.6094,0,0.502,0
2014-04-30 07:00:00+00:00,0.6149,0.054,0.488,0.054
2014-04-30 08:00:00+00:00,0.5867,0.198,0.502,0.198
2014-04-30 09:00:00+00:00,0.5671,0.357,0.522,0.357
2014-04-30 10:00:00+00:00,0.5457,0.491,0.513,0.491
2014-04-30 11:00:00+00:00,0.5403,0.588,0.48,0.588
2014-04-30 12:00:00+00:00,0.5407,0.639,0.43,0.639
2014-04-30 13:00:00+00:00,0.5666,0.63,0.37,0.63
2014-04-30 14:00:00+00:00,0.5789,0.571,0.321,0.571
